Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
1/26/2019,Delaware,186,244,FALSE,211,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/2/2019,Delaware,190,240,FALSE,209,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/9/2019,Delaware,182,237,FALSE,206,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/16/2019,Delaware,194,236,FALSE,204,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/23/2019,Delaware,187,230,FALSE,200,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/2/2019,Delaware,174,233,FALSE,202,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/9/2019,Delaware,207,232,FALSE,201,0,6,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/16/2019,Delaware,184,233,FALSE,203,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/23/2019,Delaware,177,232,FALSE,201,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/30/2019,Delaware,185,233,FALSE,202,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/6/2019,Delaware,163,232,FALSE,202,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/13/2019,Delaware,147,227,FALSE,197,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/20/2019,Delaware,183,219,FALSE,189,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/27/2019,Delaware,165,219,FALSE,189,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/4/2019,Delaware,149,213,FALSE,183,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/11/2019,Delaware,159,207,FALSE,179,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/18/2019,Delaware,163,207,FALSE,177,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/25/2019,Delaware,180,208,FALSE,179,0,1,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/1/2019,Delaware,195,206,FALSE,177,0,18,2019,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
6/8/2019,Delaware,158,206,FALSE,176,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/15/2019,Delaware,172,205,FALSE,176,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/22/2019,Delaware,177,209,FALSE,179,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/29/2019,Delaware,163,207,FALSE,177,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/6/2019,Delaware,192,210,FALSE,181,0,11,2019,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
7/13/2019,Delaware,180,211,FALSE,181,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/20/2019,Delaware,182,206,FALSE,176,0,6,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/27/2019,Delaware,156,208,FALSE,178,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/3/2019,Delaware,164,208,FALSE,178,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/10/2019,Delaware,185,203,FALSE,174,0,11,2019,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/17/2019,Delaware,192,205,FALSE,175,0,17,2019,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
8/24/2019,Delaware,158,211,FALSE,181,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/31/2019,Delaware,176,207,FALSE,177,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/7/2019,Delaware,175,207,FALSE,177,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/14/2019,Delaware,190,208,FALSE,178,0,12,2019,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
9/21/2019,Delaware,179,208,FALSE,178,0,1,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/28/2019,Delaware,182,208,FALSE,178,0,4,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/5/2019,Delaware,178,210,FALSE,180,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/12/2019,Delaware,170,210,FALSE,179,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/19/2019,Delaware,163,210,FALSE,179,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/26/2019,Delaware,170,213,FALSE,181,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/2/2019,Delaware,160,217,FALSE,185,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/9/2019,Delaware,165,218,FALSE,186,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/16/2019,Delaware,172,219,FALSE,188,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/23/2019,Delaware,172,220,FALSE,188,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
11/30/2019,Delaware,180,221,FALSE,189,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/7/2019,Delaware,203,219,FALSE,187,0,16,2019,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/14/2019,Delaware,202,221,FALSE,188,0,14,2019,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
12/21/2019,Delaware,179,223,FALSE,191,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
12/28/2019,Delaware,185,227,FALSE,195,0,0,2019,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/4/2020,Delaware,197,232,FALSE,199,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/11/2020,Delaware,192,233,FALSE,201,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/18/2020,Delaware,194,234,FALSE,201,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/25/2020,Delaware,193,232,FALSE,199,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/1/2020,Delaware,186,228,FALSE,197,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/8/2020,Delaware,195,225,FALSE,195,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/15/2020,Delaware,208,224,FALSE,192,0,16,2020,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/22/2020,Delaware,197,223,FALSE,191,0,6,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/29/2020,Delaware,167,222,FALSE,191,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/7/2020,Delaware,206,222,FALSE,190,0,16,2020,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/14/2020,Delaware,193,221,FALSE,191,0,2,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/21/2020,Delaware,228,223,TRUE,192,5,36,2020,44,243,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/28/2020,Delaware,188,221,FALSE,189,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/4/2020,Delaware,209,223,FALSE,192,0,17,2020,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/11/2020,Delaware,201,219,FALSE,189,0,12,2020,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/18/2020,Delaware,196,211,FALSE,181,0,15,2020,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/25/2020,Delaware,233,202,TRUE,173,31,60,2020,44,243,0.2,0.3,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/2/2020,Delaware,186,204,FALSE,174,0,12,2020,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/9/2020,Delaware,207,199,TRUE,170,8,37,2020,44,243,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/16/2020,Delaware,181,198,FALSE,169,0,12,2020,44,243,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/23/2020,Delaware,149,199,FALSE,170,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/30/2020,Delaware,146,199,FALSE,170,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/6/2020,Delaware,136,199,FALSE,170,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/13/2020,Delaware,155,197,FALSE,168,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
6/20/2020,Delaware,137,201,FALSE,172,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
6/27/2020,Delaware,127,201,FALSE,171,0,0,2020,44,243,0,0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
1/14/2017,District of Columbia,127,141,FALSE,119,0,8,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
1/21/2017,District of Columbia,125,141,FALSE,119,0,6,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
1/28/2017,District of Columbia,119,144,FALSE,122,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/4/2017,District of Columbia,128,144,FALSE,122,0,6,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2/11/2017,District of Columbia,123,143,FALSE,120,0,3,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
2/18/2017,District of Columbia,147,142,TRUE,120,5,27,2017,41,271,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
2/25/2017,District of Columbia,125,143,FALSE,121,0,4,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/4/2017,District of Columbia,133,141,FALSE,119,0,14,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
3/11/2017,District of Columbia,136,141,FALSE,118,0,18,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
3/18/2017,District of Columbia,115,143,FALSE,120,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
3/25/2017,District of Columbia,137,145,FALSE,122,0,15,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/1/2017,District of Columbia,129,143,FALSE,121,0,8,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/8/2017,District of Columbia,119,145,FALSE,122,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/15/2017,District of Columbia,123,144,FALSE,121,0,2,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
4/22/2017,District of Columbia,134,142,FALSE,120,0,14,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
4/29/2017,District of Columbia,134,138,FALSE,116,0,18,2017,41,271,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
5/6/2017,District of Columbia,112,136,FALSE,114,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
5/13/2017,District of Columbia,117,133,FALSE,111,0,6,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
5/20/2017,District of Columbia,127,130,FALSE,109,0,18,2017,41,271,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
5/27/2017,District of Columbia,99,130,FALSE,109,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/3/2017,District of Columbia,130,132,FALSE,111,0,19,2017,41,271,0,0.2,Predicted (weighted),"All causes, excluding COVID-19",,
6/10/2017,District of Columbia,115,136,FALSE,114,0,1,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/17/2017,District of Columbia,105,138,FALSE,115,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
6/24/2017,District of Columbia,105,139,FALSE,117,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/1/2017,District of Columbia,128,138,FALSE,116,0,12,2017,41,271,0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
7/8/2017,District of Columbia,111,139,FALSE,116,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/15/2017,District of Columbia,120,138,FALSE,115,0,5,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/22/2017,District of Columbia,109,135,FALSE,113,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
7/29/2017,District of Columbia,92,137,FALSE,115,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/5/2017,District of Columbia,111,140,FALSE,117,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/12/2017,District of Columbia,113,138,FALSE,116,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/19/2017,District of Columbia,110,137,FALSE,114,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
8/26/2017,District of Columbia,102,141,FALSE,118,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/2/2017,District of Columbia,118,137,FALSE,115,0,3,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/9/2017,District of Columbia,114,138,FALSE,116,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/16/2017,District of Columbia,113,141,FALSE,118,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/23/2017,District of Columbia,117,142,FALSE,119,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
9/30/2017,District of Columbia,121,145,FALSE,122,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/7/2017,District of Columbia,115,147,FALSE,124,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/14/2017,District of Columbia,128,145,FALSE,123,0,5,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
10/21/2017,District of Columbia,119,146,FALSE,123,0,0,2017,41,271,0,0,Predicted (weighted),"All causes, excluding COVID-19",,
